x0,x1,x2,x3,x4,x5,x6,x7,v0,v1,v2,v3,v4,z0,p0,s0,m0,m1,t0,y0,f0,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,-0.8857051,-1.2541214,-0.8889861,-0.6586352,2.3606555,-0.11002239,0.108126506,0.12091355,0.0,0.0,0.0,0.0,0.0,-0.8857051,-1.2541214,-0.8889861,-0.6586352,2.3606555,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,1.5629321,-0.16317518,1.2004993,2.846089,-0.89360183,1.4178903,0.3584473,0.55773544,0.0,0.0,0.0,0.0,0.0,1.5629321,-0.16317518,1.2004993,2.846089,-0.89360183,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,1.0,0.0,-0.65994704,0.11671803,-0.6976052,1.0019164,0.032389913,1.7928435,0.44839528,0.49435338,1.0,0.0,0.0,1.0,0.0,-0.65994704,0.11671803,-0.6976052,1.0019164,0.032389913,0.25,0.6,0.125,0.0,0.0,0.0,1.0,0.0
0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,-1.4433652,0.37670398,0.000822034,-1.0089362,-0.7490066,1.5160682,0.3813241,0.20329161,1.0,1.0,1.0,1.0,1.0,-1.4433652,0.37670398,0.000822034,-1.0089362,-0.7490066,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0
0.25,0.4,0.125,1.0,0.0,0.0,0.0,0.0,-0.15547371,1.5817385,0.43610653,0.60815084,-2.2139719,3.031491,0.73720485,0.8413346,0.0,0.0,1.0,0.0,0.0,-0.15547371,1.5817385,0.43610653,0.60815084,-2.2139719,0.25,0.4,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.35541782,1.1458113,-0.055318113,-1.0323832,-0.7030009,1.8625116,0.46568197,0.41621402,1.0,1.0,1.0,1.0,1.0,0.35541782,1.1458113,-0.055318113,-1.0323832,-0.7030009,0.25,0.6,0.25,0.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0,-1.0253268,0.42023322,-1.5661423,-0.2625204,-0.8448646,1.3431337,0.34144393,0.23766458,0.0,0.0,0.0,0.0,0.0,-1.0253268,0.42023322,-1.5661423,-0.2625204,-0.8448646,0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,-1.1704882,0.856923,0.059126906,-0.38557634,2.4002104,1.2039226,0.31086522,0.48508838,0.0,0.0,1.0,0.0,0.0,-1.1704882,0.856923,0.059126906,-0.38557634,2.4002104,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.25,0.0,0.0,0.0,0.0,0.0,-0.14196934,0.033827662,0.846434,0.9919138,-0.31201115,1.2964127,0.33101737,0.39026934,0.0,1.0,0.0,0.0,1.0,-0.14196934,0.033827662,0.846434,0.9919138,-0.31201115,0.25,0.6,0.25,0.0,0.0,0.0,0.0,0.0
0.25,0.8,0.25,1.0,0.0,0.0,0.0,0.0,0.3019216,-0.1343139,0.61119133,-0.4465356,1.3943274,1.9742916,0.49357325,0.6950352,1.0,1.0,0.0,1.0,1.0,0.3019216,-0.1343139,0.61119133,-0.4465356,1.3943274,0.25,0.8,0.25,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,0.8895657,0.50860643,1.1167308,1.8926063,-1.7279235,4.534753,0.9265425,0.84702975,0.0,0.0,1.0,0.0,0.0,0.8895657,0.50860643,1.1167308,1.8926063,-1.7279235,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0,0.22404882,-1.2114159,-2.8131034,1.7416458,-0.09166891,2.6096041,0.6478505,0.6569873,1.0,0.0,1.0,0.0,1.0,0.22404882,-1.2114159,-2.8131034,1.7416458,-0.09166891,0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0,-0.18801711,-1.4654549,-2.8239138,0.2737049,-0.19727007,0.7832565,0.22851004,0.34198117,1.0,0.0,0.0,1.0,0.0,-0.18801711,-1.4654549,-2.8239138,0.2737049,-0.19727007,0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,0.3672984,-0.65881807,1.1628535,1.0730771,0.3839872,2.8899674,0.70888346,0.78126484,0.0,0.0,1.0,0.0,0.0,0.3672984,-0.65881807,1.1628535,1.0730771,0.3839872,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.2,0.125,1.0,0.0,0.0,0.0,0.0,0.779725,-0.20059438,0.483908,1.2285378,-0.9557949,3.0188386,0.73474634,0.635881,0.0,0.0,1.0,0.0,0.0,0.779725,-0.20059438,0.483908,1.2285378,-0.9557949,0.25,0.2,0.125,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0,1.2570591,1.3944896,-2.0587907,1.069403,-1.0128078,4.8958087,0.94763887,0.85689044,0.0,0.0,1.0,0.0,0.0,1.2570591,1.3944896,-2.0587907,1.069403,-1.0128078,0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.8,0.125,0.0,0.0,0.0,0.0,0.0,-0.7245855,-1.6785617,-1.2474664,-0.10922972,-1.0459303,-0.50492907,0.075513355,0.08162591,0.0,0.0,0.0,0.0,0.0,-0.7245855,-1.6785617,-1.2474664,-0.10922972,-1.0459303,0.25,0.8,0.125,0.0,0.0,0.0,0.0,0.0
0.5,0.4,0.125,0.0,0.0,0.0,0.0,0.0,-0.32162198,0.14349143,-0.758725,0.029530521,-0.05655181,0.826745,0.23626712,0.26870885,0.0,0.0,1.0,0.0,0.0,-0.32162198,0.14349143,-0.758725,0.029530521,-0.05655181,0.5,0.4,0.125,0.0,0.0,0.0,0.0,0.0
1.0,0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.4489361,0.19039087,0.28153616,1.0122169,1.6227131,2.4835546,0.6185869,0.77005047,0.0,0.0,1.0,0.0,0.0,0.4489361,0.19039087,0.28153616,1.0122169,1.6227131,1.0,0.6,0.25,0.0,0.0,0.0,0.0,0.0
0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.02307949,0.4558702,0.5226132,1.5296341,-1.1842291,3.2227135,0.77254075,0.48043108,0.0,0.0,0.0,0.0,0.0,-0.02307949,0.4558702,0.5226132,1.5296341,-1.1842291,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.25,1.0,0.25,1.0,0.0,0.0,0.0,0.0,1.021538,-1.3683381,-1.6525265,-0.7956976,-0.23513742,0.17821713,0.13922007,0.35462114,0.0,0.0,0.0,0.0,0.0,1.021538,-1.3683381,-1.6525265,-0.7956976,-0.23513742,0.25,1.0,0.25,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0,-0.5566098,-1.9038588,-0.19259468,-0.30456203,-0.45913947,-0.6920855,0.06344199,0.118550956,0.0,0.0,0.0,0.0,0.0,-0.5566098,-1.9038588,-0.19259468,-0.30456203,-0.45913947,0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,1.0,0.0,1.0,0.0,0.0,-0.14540213,0.24818097,1.4170543,0.42942843,0.9432905,3.6941183,0.844765,0.86832756,0.0,0.0,1.0,0.0,0.0,-0.14540213,0.24818097,1.4170543,0.42942843,0.9432905,0.25,0.6,0.125,1.0,0.0,1.0,0.0,0.0
0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,-2.8721106,-0.52390844,-0.9518721,-1.0183483,-1.8833895,-0.19470504,0.10022698,0.1844728,0.0,0.0,0.0,0.0,0.0,-2.8721106,-0.52390844,-0.9518721,-1.0183483,-1.8833895,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0
0.5,0.8,0.125,0.0,0.0,0.0,1.0,0.0,0.119155705,0.22780134,0.11848492,-0.65731066,0.8628559,2.6816297,0.6641023,0.5352859,0.0,0.0,0.0,0.0,0.0,0.119155705,0.22780134,0.11848492,-0.65731066,0.8628559,0.5,0.8,0.125,0.0,0.0,0.0,1.0,0.0
0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,-1.1480151,0.7990619,-0.17975995,-1.4350303,-1.0112889,0.70993304,0.21584149,0.25144842,0.0,0.0,0.0,0.0,0.0,-1.1480151,0.7990619,-0.17975995,-1.4350303,-1.0112889,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,0.0,1.0,0.0,0.0,1.0,-0.7589623,0.8909564,0.5976765,-0.05933311,0.054986663,4.205912,0.9007791,0.66761875,0.0,0.0,1.0,0.0,0.0,-0.7589623,0.8909564,0.5976765,-0.05933311,0.054986663,0.25,1.0,0.125,0.0,1.0,0.0,0.0,1.0
0.25,0.6,0.25,1.0,0.0,0.0,0.0,0.0,-1.1055998,-0.2280285,0.6354645,-1.2759081,-0.68505454,0.56974095,0.19305833,0.15309373,0.0,0.0,0.0,0.0,0.0,-1.1055998,-0.2280285,0.6354645,-1.2759081,-0.68505454,0.25,0.6,0.25,1.0,0.0,0.0,0.0,0.0
0.25,0.8,0.125,1.0,0.0,0.0,0.0,0.0,-0.793066,2.3016646,-1.4564544,1.4615794,-0.2700132,5.0975876,0.9567931,0.85625076,1.0,1.0,1.0,1.0,1.0,-0.793066,2.3016646,-1.4564544,1.4615794,-0.2700132,0.25,0.8,0.125,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0,-1.0752819,-0.4325572,-1.2198886,0.7267927,-0.15587635,0.5211363,0.1855991,0.21681646,0.0,0.0,0.0,0.0,0.0,-1.0752819,-0.4325572,-1.2198886,0.7267927,-0.15587635,0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.4,0.25,1.0,0.0,0.0,0.0,0.0,0.21217802,-0.6289011,-0.5569314,0.28490698,1.0055906,1.8471582,0.46186376,0.5520766,1.0,1.0,0.0,1.0,1.0,0.21217802,-0.6289011,-0.5569314,0.28490698,1.0055906,0.25,0.4,0.25,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,1.0,0.0,0.0,0.0,-1.0569935,-1.8807338,0.4141751,0.97902715,0.7321655,2.9929824,0.7296766,0.5024961,0.0,0.0,1.0,0.0,0.0,-1.0569935,-1.8807338,0.4141751,0.97902715,0.7321655,0.25,1.0,0.125,1.0,1.0,0.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,-0.887387,-0.63348377,-0.8785718,0.85974824,1.2694356,0.26324153,0.14972514,0.32339463,0.0,0.0,0.0,0.0,0.0,-0.887387,-0.63348377,-0.8785718,0.85974824,1.2694356,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,-0.65665615,1.4346391,1.675634,-1.9214042,2.3092165,0.9596694,0.2610862,0.53881574,0.0,0.0,0.0,0.0,0.0,-0.65665615,1.4346391,1.675634,-1.9214042,2.3092165,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.8,0.125,1.0,0.0,0.0,0.0,0.0,0.4963623,0.08640913,1.418699,0.5133045,3.1526537,3.0588598,0.7424726,0.9544623,0.0,1.0,1.0,1.0,0.0,0.4963623,0.08640913,1.418699,0.5133045,3.1526537,0.25,0.8,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.8,0.25,0.0,0.0,0.0,0.0,0.0,-1.7324989,1.8751938,1.3009062,0.68875754,1.0529485,2.692257,0.6664688,0.6708766,0.0,0.0,1.0,0.0,0.0,-1.7324989,1.8751938,1.3009062,0.68875754,1.0529485,0.25,0.8,0.25,0.0,0.0,0.0,0.0,0.0
0.25,0.8,0.125,1.0,0.0,0.0,0.0,0.0,-0.9258604,0.17354336,0.63198954,0.32071364,0.6799663,2.482082,0.61823934,0.66457397,0.0,1.0,1.0,1.0,0.0,-0.9258604,0.17354336,0.63198954,0.32071364,0.6799663,0.25,0.8,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,0.51968336,0.5599093,-1.1490904,0.41185373,0.49536088,1.2972301,0.3311984,0.45270404,0.0,0.0,0.0,0.0,0.0,0.51968336,0.5599093,-1.1490904,0.41185373,0.49536088,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,1.0,0.0,0.0,0.3241539,0.6062107,-1.2304204,0.4316877,-1.2518953,2.2659624,0.56610143,0.5260814,1.0,0.0,0.0,1.0,0.0,0.3241539,0.6062107,-1.2304204,0.4316877,-1.2518953,0.25,0.6,0.125,0.0,0.0,1.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,-0.026229195,0.8196924,-0.13104035,2.5073035,1.4142916,1.443878,0.36444524,0.7265217,0.0,0.0,0.0,0.0,0.0,-0.026229195,0.8196924,-0.13104035,2.5073035,1.4142916,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0,0.7165681,-0.022123381,0.62181246,-1.6654129,0.11886824,0.9443323,0.25813824,0.25999913,1.0,1.0,0.0,1.0,1.0,0.7165681,-0.022123381,0.62181246,-1.6654129,0.11886824,0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0,1.590472,-1.0121303,-0.32723224,-0.7075552,-0.33119467,0.7195837,0.21747936,0.34816992,0.0,0.0,1.0,0.0,0.0,1.590472,-1.0121303,-0.32723224,-0.7075552,-0.33119467,0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0
0.25,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.45666608,-0.102698825,0.13011916,-0.05837068,0.1351645,2.4856267,0.61907566,0.6397773,0.0,0.0,1.0,0.0,0.0,0.45666608,-0.102698825,0.13011916,-0.05837068,0.1351645,0.25,1.0,0.25,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.25,1.0,0.0,0.0,0.0,0.0,-0.49029338,-0.5027132,1.1468312,0.7327511,-0.59765977,2.8941722,0.7097504,0.6464842,1.0,0.0,1.0,0.0,1.0,-0.49029338,-0.5027132,1.1468312,0.7327511,-0.59765977,0.25,1.0,0.25,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,-0.69232434,0.3440727,-0.23347555,-0.18039265,2.6981852,1.7987854,0.4498654,0.77405334,0.0,0.0,0.0,0.0,0.0,-0.69232434,0.3440727,-0.23347555,-0.18039265,2.6981852,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0
0.5,0.4,0.125,0.0,0.0,0.0,0.0,0.0,1.1809968,-2.9658513,-1.222445,-0.10736321,1.0338297,0.27635226,0.1514019,0.16696975,0.0,0.0,0.0,0.0,0.0,1.1809968,-2.9658513,-1.222445,-0.10736321,1.0338297,0.5,0.4,0.125,0.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0,-0.08237579,2.973697,0.5640308,2.443907,0.6688396,7.842514,0.99710685,0.97067386,0.0,0.0,1.0,0.0,0.0,-0.08237579,2.973697,0.5640308,2.443907,0.6688396,0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.25,1.0,0.0,0.0,0.0,0.0,0.7988436,-1.6613581,-0.560314,0.047222402,-0.43205136,1.21004,0.31217724,0.37636623,1.0,1.0,0.0,1.0,1.0,0.7988436,-1.6613581,-0.560314,0.047222402,-0.43205136,0.25,0.6,0.25,1.0,0.0,0.0,0.0,0.0
0.25,0.4,0.125,0.0,0.0,0.0,0.0,0.0,-0.7649281,-0.84519964,0.96855867,1.3348265,-0.3327461,0.36675793,0.16338672,0.30873272,0.0,0.0,0.0,0.0,0.0,-0.7649281,-0.84519964,0.96855867,1.3348265,-0.3327461,0.25,0.4,0.125,0.0,0.0,0.0,0.0,0.0
0.75,0.6,0.125,0.0,0.0,0.0,0.0,0.0,0.50716394,1.5808315,0.45705414,-2.2563467,1.1327457,2.8610036,0.7028703,0.51194006,0.0,0.0,1.0,0.0,0.0,0.50716394,1.5808315,0.45705414,-2.2563467,1.1327457,0.75,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0,-1.6121701,-0.9336131,-0.282256,0.7646124,1.1376326,1.7676747,0.44217852,0.5108152,1.0,0.0,1.0,0.0,1.0,-1.6121701,-0.9336131,-0.282256,0.7646124,1.1376326,0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,-0.52106476,-0.85012907,-1.4178963,-0.8296597,-0.60771346,0.32775965,0.15812571,0.25179055,0.0,0.0,0.0,0.0,0.0,-0.52106476,-0.85012907,-1.4178963,-0.8296597,-0.60771346,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0,-0.73164666,2.199783,-1.4580581,-0.6639612,1.4357014,3.5456529,0.824285,0.70609295,1.0,0.0,0.0,1.0,0.0,-0.73164666,2.199783,-1.4580581,-0.6639612,1.4357014,0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0,-0.76387805,-1.9159949,0.19919132,0.43374905,-0.010116007,0.72668356,0.21869005,0.24525662,0.0,0.0,0.0,0.0,0.0,-0.76387805,-1.9159949,0.19919132,0.43374905,-0.010116007,0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0
0.5,0.8,0.125,1.0,0.0,0.0,0.0,0.0,-0.26962936,1.7886279,1.6985976,-0.26410726,-0.1733733,3.669305,0.8414831,0.88313633,1.0,1.0,1.0,1.0,1.0,-0.26962936,1.7886279,1.6985976,-0.26410726,-0.1733733,0.5,0.8,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.7465526,1.1850868,0.28573024,1.3971475,0.68288517,2.0691228,0.51727384,0.7024557,0.0,0.0,1.0,0.0,0.0,0.7465526,1.1850868,0.28573024,1.3971475,0.68288517,0.25,0.6,0.25,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.25,1.0,0.0,0.0,0.0,0.0,0.8173595,1.1749742,0.006332725,-0.44649193,1.2899792,2.5644157,0.63747364,0.8845839,0.0,0.0,0.0,0.0,0.0,0.8173595,1.1749742,0.006332725,-0.44649193,1.2899792,0.25,0.6,0.25,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,0.0,1.0,0.0,0.0,-2.0220814,0.91186047,0.06403172,0.8885636,-0.69757223,4.6779075,0.9357104,0.8191623,0.0,0.0,1.0,0.0,0.0,-2.0220814,0.91186047,0.06403172,0.8885636,-0.69757223,0.25,1.0,0.125,1.0,0.0,1.0,0.0,0.0
0.25,0.8,0.125,1.0,0.0,0.0,0.0,0.0,-0.47042114,-1.8958215,-0.83742106,-0.75785536,1.1899955,-0.3217955,0.089333884,0.15683363,1.0,0.0,0.0,1.0,0.0,-0.47042114,-1.8958215,-0.83742106,-0.75785536,1.1899955,0.25,0.8,0.125,1.0,0.0,0.0,0.0,0.0
0.75,0.4,0.125,0.0,0.0,0.0,0.0,0.0,-1.3673837,-0.68330026,-0.14263855,0.62417126,-0.8300599,-0.041687712,0.11489499,0.14797167,0.0,0.0,0.0,0.0,0.0,-1.3673837,-0.68330026,-0.14263855,0.62417126,-0.8300599,0.75,0.4,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,1.0,0.0,0.0,1.0,0.0,1.1405723,-0.4567226,0.80456734,0.35525817,0.67936236,3.4419386,0.8087547,0.75808275,0.0,0.0,1.0,0.0,0.0,1.1405723,-0.4567226,0.80456734,0.35525817,0.67936236,0.25,0.6,0.125,1.0,0.0,0.0,1.0,0.0
0.5,0.6,0.25,0.0,0.0,0.0,0.0,0.0,-1.5329962,2.307211,0.3627091,-0.86650103,-1.2388737,2.0585058,0.5146223,0.59342414,0.0,0.0,0.0,0.0,0.0,-1.5329962,2.307211,0.3627091,-0.86650103,-1.2388737,0.5,0.6,0.25,0.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0,-0.6184803,-1.066361,1.401064,-0.47583556,0.21587273,0.8533164,0.24109536,0.28665635,0.0,0.0,0.0,0.0,0.0,-0.6184803,-1.066361,1.401064,-0.47583556,0.21587273,0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0,-0.5003318,1.9036763,-0.20008165,0.3801831,-0.72747964,3.1285832,0.7555773,0.6305791,0.0,0.0,1.0,0.0,0.0,-0.5003318,1.9036763,-0.20008165,0.3801831,-0.72747964,0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.8,0.125,0.0,0.0,0.0,0.0,0.0,-0.5927189,-0.28009123,-0.25550205,-0.3109253,-0.80204725,0.77080953,0.22632314,0.17270637,0.0,0.0,0.0,0.0,0.0,-0.5927189,-0.28009123,-0.25550205,-0.3109253,-0.80204725,0.25,0.8,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,0.784389,0.22390729,-0.9970191,0.42239517,-1.8821831,2.6032095,0.6463902,0.5260958,0.0,0.0,0.0,0.0,0.0,0.784389,0.22390729,-0.9970191,0.42239517,-1.8821831,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,0.5594211,1.1527774,0.68491066,0.8867289,0.92399484,1.8921356,0.47306,0.7421626,0.0,0.0,0.0,0.0,0.0,0.5594211,1.1527774,0.68491066,0.8867289,0.92399484,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.8,0.125,1.0,0.0,0.0,0.0,0.0,-0.0711412,-0.4198515,-1.2877718,-1.125208,-1.3517522,0.535154,0.18772726,0.26278955,0.0,0.0,0.0,0.0,0.0,-0.0711412,-0.4198515,-1.2877718,-1.125208,-1.3517522,0.25,0.8,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,1.0588213,-0.1707855,0.5560849,-1.9104048,-0.10760636,0.29633978,0.15398782,0.26855233,0.0,0.0,0.0,0.0,0.0,1.0588213,-0.1707855,0.5560849,-1.9104048,-0.10760636,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0,-2.8915982,0.7099602,0.26009113,-0.20458771,0.30481687,2.1899843,0.54735374,0.49737036,0.0,0.0,0.0,0.0,0.0,-2.8915982,0.7099602,0.26009113,-0.20458771,0.30481687,0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.25,1.0,0.0,0.0,0.0,0.0,-1.0896727,-0.37100807,0.27967536,0.9003143,-3.2496102,2.8268068,0.69567937,0.5310283,0.0,0.0,1.0,0.0,0.0,-1.0896727,-0.37100807,0.27967536,0.9003143,-3.2496102,0.25,1.0,0.25,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0,1.3246818,-1.3093432,-1.5650648,1.453349,-0.7932364,0.20119418,0.14199649,0.4186311,0.0,0.0,0.0,0.0,0.0,1.3246818,-1.3093432,-1.5650648,1.453349,-0.7932364,0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.8,0.125,0.0,0.0,0.0,0.0,0.0,-0.7065891,0.061592083,-0.16712618,-1.0158982,0.10258416,1.0267357,0.27423033,0.1771051,0.0,0.0,0.0,0.0,0.0,-0.7065891,0.061592083,-0.16712618,-1.0158982,0.10258416,0.25,0.8,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.81281435,1.468058,-0.48857385,2.8323221,0.02487407,2.061895,0.5154688,0.5984422,0.0,0.0,0.0,0.0,0.0,0.81281435,1.468058,-0.48857385,2.8323221,0.02487407,0.25,0.6,0.25,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.25,1.0,0.0,0.0,0.0,0.0,-0.069132626,-0.67882913,-0.5053495,-0.97859895,-1.0035621,0.570483,0.19317396,0.19867049,0.0,0.0,0.0,0.0,0.0,-0.069132626,-0.67882913,-0.5053495,-0.97859895,-1.0035621,0.25,0.6,0.25,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0,-1.3689018,-0.17509893,1.317478,0.97669697,1.2540758,2.9990573,0.73087317,0.7907187,0.0,0.0,1.0,0.0,0.0,-1.3689018,-0.17509893,1.317478,0.97669697,1.2540758,0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,0.0,1.0,0.6114165,1.3920982,1.1518203,-0.681035,1.4595523,3.1070907,0.7515863,0.78535604,0.0,0.0,1.0,0.0,0.0,0.6114165,1.3920982,1.1518203,-0.681035,1.4595523,0.25,0.6,0.125,0.0,0.0,0.0,0.0,1.0
0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0,0.19117606,1.1137604,-0.24100655,0.037996538,1.2992698,3.544425,0.82410705,0.9037951,0.0,0.0,1.0,0.0,0.0,0.19117606,1.1137604,-0.24100655,0.037996538,1.2992698,0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,0.8965331,-0.57303977,0.77685034,0.5126808,-1.2308319,2.4650965,0.6142225,0.60743684,0.0,0.0,0.0,0.0,0.0,0.8965331,-0.57303977,0.77685034,0.5126808,-1.2308319,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0
0.5,0.2,0.125,1.0,0.0,0.0,0.0,0.0,0.20983982,-0.2666122,0.20631027,1.483384,0.63845944,3.3857703,0.79991615,0.78699124,0.0,0.0,1.0,0.0,0.0,0.20983982,-0.2666122,0.20631027,1.483384,0.63845944,0.5,0.2,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,0.39649117,-0.19999029,0.2900799,0.7239947,0.15760498,0.99038863,0.2670559,0.40453365,1.0,0.0,0.0,1.0,0.0,0.39649117,-0.19999029,0.2900799,0.7239947,0.15760498,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,-1.6668456,-0.9609037,-0.677074,-1.630342,0.66896045,-0.10288785,0.10881645,0.051428117,0.0,0.0,0.0,0.0,0.0,-1.6668456,-0.9609037,-0.677074,-1.630342,0.66896045,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.8,0.125,0.0,0.0,1.0,1.0,0.0,1.4122335,-1.8164897,-0.20371856,0.29735237,-1.8687667,2.0494018,0.51234794,0.7818662,0.0,0.0,1.0,0.0,0.0,1.4122335,-1.8164897,-0.20371856,0.29735237,-1.8687667,0.25,0.8,0.125,0.0,0.0,1.0,1.0,0.0
