x0,x1,x2,x3,x4,x5,x6,x7,v0,v1,v2,v3,v4,z0,p0,s0,m0,m1,t0,y0,f0,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12
0.5,0.8,0.125,0.0,0.0,0.0,0.0,0.0,-0.101646505,-0.6070858,-0.7133976,1.7014132,0.87546587,0.7993334,0.23135665,0.35499078,0.0,0.0,0.0,0.0,0.0,-0.101646505,-0.6070858,-0.7133976,1.7014132,0.87546587,0.5,0.8,0.125,0.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0,-0.7397447,0.44369468,0.1511126,-0.015199947,0.4933985,2.6374476,0.6541763,0.62336826,0.0,0.0,1.0,0.0,0.0,-0.7397447,0.44369468,0.1511126,-0.015199947,0.4933985,0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,0.0,1.0,0.0,0.0,0.0,-0.9754263,0.6375822,0.87977546,-0.8432967,2.6451793,5.5238767,0.97135955,0.5132306,0.0,0.0,1.0,0.0,0.0,-0.9754263,0.6375822,0.87977546,-0.8432967,2.6451793,0.25,1.0,0.125,0.0,1.0,0.0,0.0,0.0
0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.6992622,0.83789486,0.045828585,0.58317107,0.7448736,2.393439,0.5971103,0.6350534,0.0,0.0,1.0,0.0,0.0,0.6992622,0.83789486,0.045828585,0.58317107,0.7448736,0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0,-0.8881931,-0.67870414,0.8254437,0.6475965,-0.16720901,0.57742804,0.19425869,0.2687493,0.0,0.0,0.0,0.0,0.0,-0.8881931,-0.67870414,0.8254437,0.6475965,-0.16720901,0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.8223248,0.6155177,-0.69496995,-0.59634465,2.4523263,2.1092277,0.5272798,0.60673106,0.0,0.0,0.0,0.0,0.0,0.8223248,0.6155177,-0.69496995,-0.59634465,2.4523263,0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0
0.5,1.0,0.125,1.0,0.0,0.0,1.0,0.0,-0.85125124,-0.3256867,0.7176029,-0.98256236,0.52665496,1.9808257,0.49520656,0.43523833,0.0,0.0,0.0,0.0,0.0,-0.85125124,-0.3256867,0.7176029,-0.98256236,0.52665496,0.5,1.0,0.125,1.0,0.0,0.0,1.0,0.0
1.0,0.4,0.125,0.0,0.0,0.0,0.0,0.0,-0.12941469,0.58447933,0.391804,-0.82641786,-0.12399905,1.6783525,0.4202743,0.34751225,1.0,1.0,0.0,1.0,1.0,-0.12941469,0.58447933,0.391804,-0.82641786,-0.12399905,1.0,0.4,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.8,0.125,1.0,0.0,0.0,0.0,0.0,-0.25444475,-0.7372046,-0.25548184,0.69144076,-0.7188502,2.1811306,0.5451593,0.51626426,0.0,0.0,0.0,0.0,0.0,-0.25444475,-0.7372046,-0.25548184,0.69144076,-0.7188502,0.25,0.8,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.8,0.25,0.0,0.0,0.0,0.0,0.0,0.04384878,0.62475324,-1.0979402,0.88414127,1.0285499,1.5362797,0.38610363,0.3623871,0.0,0.0,0.0,0.0,0.0,0.04384878,0.62475324,-1.0979402,0.88414127,1.0285499,0.25,0.8,0.25,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,1.0368565,-0.91650987,1.7893158,1.1982044,-0.5055483,0.9079727,0.2512367,0.37369576,1.0,1.0,0.0,1.0,1.0,1.0368565,-0.91650987,1.7893158,1.1982044,-0.5055483,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.5,0.4,0.125,1.0,0.0,0.0,0.0,0.0,-0.036812894,0.04664517,0.12186035,-0.120592184,0.2385159,1.919892,0.4799837,0.54043126,0.0,0.0,0.0,0.0,0.0,-0.036812894,0.04664517,0.12186035,-0.120592184,0.2385159,0.5,0.4,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.25,0.0,0.0,0.0,1.0,0.0,-1.1587452,0.3094048,-0.22405913,0.89085,0.9971382,1.9399418,0.48498997,0.45085794,0.0,0.0,0.0,0.0,0.0,-1.1587452,0.3094048,-0.22405913,0.89085,0.9971382,0.25,0.6,0.25,0.0,0.0,0.0,1.0,0.0
0.25,0.4,0.125,1.0,0.0,0.0,0.0,0.0,2.3205976,0.8963983,2.5721607,-1.1180309,2.988199,1.9171978,0.4793113,0.8731544,0.0,0.0,0.0,0.0,0.0,2.3205976,0.8963983,2.5721607,-1.1180309,2.988199,0.25,0.4,0.125,1.0,0.0,0.0,0.0,0.0
1.0,0.2,0.125,1.0,0.0,0.0,0.0,0.0,1.6035539,0.3285788,1.9713904,-0.5269548,0.28649685,3.7137387,0.84732056,0.78294766,0.0,0.0,1.0,0.0,0.0,1.6035539,0.3285788,1.9713904,-0.5269548,0.28649685,1.0,0.2,0.125,1.0,0.0,0.0,0.0,0.0
0.5,0.4,0.125,0.0,0.0,0.0,0.0,0.0,-0.9836554,-0.9365091,-0.47729638,-0.84892905,0.83605546,0.09890663,0.12998478,0.09444123,1.0,1.0,0.0,1.0,1.0,-0.9836554,-0.9365091,-0.47729638,-0.84892905,0.83605546,0.5,0.4,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,1.0,0.0,-1.0902407,-0.01885671,0.014940017,-0.26449236,3.0784209,1.6929933,0.42384553,0.4554822,0.0,0.0,1.0,0.0,0.0,-1.0902407,-0.01885671,0.014940017,-0.26449236,3.0784209,0.25,0.6,0.125,0.0,0.0,0.0,1.0,0.0
0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,-0.42375535,0.5094535,-0.62189883,-1.6582121,0.046403464,1.74804,0.43734112,0.23661774,0.0,0.0,1.0,0.0,0.0,-0.42375535,0.5094535,-0.62189883,-1.6582121,0.046403464,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,1.1444632,0.81711495,-0.6263649,0.9016226,0.8746908,3.5747118,0.82845426,0.8629674,0.0,0.0,0.0,0.0,0.0,1.1444632,0.81711495,-0.6263649,0.9016226,0.8746908,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0,-1.7120119,1.2496423,-1.5657678,0.7959998,2.1014733,2.0009184,0.5002296,0.2705887,0.0,0.0,1.0,0.0,0.0,-1.7120119,1.2496423,-1.5657678,0.7959998,2.1014733,0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0,-0.3332286,0.3388874,0.22806476,0.0115366,1.1489004,1.6590884,0.41558805,0.4243938,0.0,0.0,0.0,0.0,0.0,-0.3332286,0.3388874,0.22806476,0.0115366,1.1489004,0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,-1.1481054,1.3328738,0.25025487,-0.53236246,0.9598628,1.9866173,0.4966544,0.49796042,0.0,0.0,0.0,0.0,0.0,-1.1481054,1.3328738,0.25025487,-0.53236246,0.9598628,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0,1.0132248,0.0064143823,-0.05503517,0.9037039,-1.0531548,3.5315452,0.82223225,0.77980524,0.0,0.0,1.0,0.0,0.0,1.0132248,0.0064143823,-0.05503517,0.9037039,-1.0531548,0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0,0.003191917,-0.23250255,-0.5318479,-0.73828316,-0.47920775,1.3385313,0.34040976,0.41767967,0.0,0.0,1.0,0.0,0.0,0.003191917,-0.23250255,-0.5318479,-0.73828316,-0.47920775,0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.8,0.25,1.0,0.0,0.0,0.0,0.0,0.2839023,-0.55939025,1.1364105,0.024525512,-1.8807043,2.2320914,0.5577638,0.46014553,0.0,1.0,0.0,0.0,1.0,0.2839023,-0.55939025,1.1364105,0.024525512,-1.8807043,0.25,0.8,0.25,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0,0.19117606,1.1137604,-0.24100655,0.037996538,1.2992698,3.544425,0.82410705,0.8335608,0.0,0.0,1.0,0.0,0.0,0.19117606,1.1137604,-0.24100655,0.037996538,1.2992698,0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,-0.57871294,-0.1435195,-0.065444015,-1.5582296,-0.05156031,0.17779996,0.1391701,0.19690575,0.0,0.0,0.0,0.0,0.0,-0.57871294,-0.1435195,-0.065444015,-1.5582296,-0.05156031,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0
0.5,0.4,0.125,0.0,0.0,0.0,1.0,0.0,1.243913,0.3059275,0.4237743,-0.58132917,-0.39253852,2.8222992,0.6947242,0.64383197,0.0,0.0,1.0,0.0,0.0,1.243913,0.3059275,0.4237743,-0.58132917,-0.39253852,0.5,0.4,0.125,0.0,0.0,0.0,1.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,-0.16345026,-0.31184444,-0.30624935,0.40816614,0.06548523,0.7087496,0.21564125,0.3742506,0.0,0.0,0.0,0.0,0.0,-0.16345026,-0.31184444,-0.30624935,0.40816614,0.06548523,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.25,1.0,0.0,0.0,0.0,0.0,-0.3766341,1.7565589,-0.9065216,0.91062194,0.75728065,3.7437682,0.85116506,0.7720275,0.0,0.0,1.0,0.0,0.0,-0.3766341,1.7565589,-0.9065216,0.91062194,0.75728065,0.25,0.6,0.25,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.25,1.0,0.0,0.0,0.0,0.0,-1.4330716,-0.61815363,0.0641596,-1.9386462,0.64678055,-0.5517664,0.07230791,0.10223911,1.0,1.0,0.0,1.0,1.0,-1.4330716,-0.61815363,0.0641596,-1.9386462,0.64678055,0.25,0.6,0.25,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0,-1.5308192,-0.3899428,1.0006676,-0.30677322,-1.797297,0.7274358,0.21881862,0.12888919,0.0,0.0,0.0,0.0,0.0,-1.5308192,-0.3899428,1.0006676,-0.30677322,-1.797297,0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0
0.5,0.2,0.125,1.0,0.0,0.0,0.0,0.0,0.5772824,-0.6328435,0.923584,-2.5775104,-1.0290514,-0.47498995,0.077630185,0.2529902,0.0,0.0,0.0,0.0,0.0,0.5772824,-0.6328435,0.923584,-2.5775104,-1.0290514,0.5,0.2,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.8,0.125,1.0,0.0,0.0,0.0,0.0,-1.1923558,0.71076,0.28600883,1.1557056,-1.5477586,3.6369758,0.837123,0.79768455,1.0,1.0,1.0,1.0,1.0,-1.1923558,0.71076,0.28600883,1.1557056,-1.5477586,0.25,0.8,0.125,1.0,0.0,0.0,0.0,0.0
0.5,0.4,0.125,1.0,0.0,0.0,0.0,0.0,0.26115274,0.29190102,2.634272,-0.84815097,-0.37843814,1.7534698,0.43867773,0.6262378,0.0,0.0,1.0,0.0,0.0,0.26115274,0.29190102,2.634272,-0.84815097,-0.37843814,0.5,0.4,0.125,1.0,0.0,0.0,0.0,0.0
1.0,0.6,0.25,0.0,0.0,0.0,0.0,0.0,-1.1733505,2.2311747,0.23191231,-0.9921805,0.18555766,2.0733325,0.5183249,0.46852112,0.0,0.0,0.0,0.0,0.0,-1.1733505,2.2311747,0.23191231,-0.9921805,0.18555766,1.0,0.6,0.25,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.25,1.0,0.0,0.0,0.0,0.0,0.8137602,-0.28406549,1.8408788,-1.2190523,-0.06738555,1.3741682,0.34845623,0.52463615,0.0,1.0,1.0,1.0,0.0,0.8137602,-0.28406549,1.8408788,-1.2190523,-0.06738555,0.25,0.6,0.25,1.0,0.0,0.0,0.0,0.0
1.0,0.4,0.25,0.0,0.0,0.0,0.0,0.0,1.5376061,0.040371027,0.8369322,-0.31014642,0.3140723,3.4129877,0.80423677,0.6431196,1.0,0.0,1.0,0.0,1.0,1.5376061,0.040371027,0.8369322,-0.31014642,0.3140723,1.0,0.4,0.25,0.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.4824775,0.4969757,-1.5754521,1.7214485,-1.2542981,1.7956636,0.4490929,0.46064794,0.0,0.0,0.0,0.0,0.0,0.4824775,0.4969757,-1.5754521,1.7214485,-1.2542981,0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,-0.22859031,-0.8292848,-0.10292308,0.95423454,0.20029433,0.40741616,0.16902068,0.28588116,0.0,0.0,0.0,0.0,0.0,-0.22859031,-0.8292848,-0.10292308,0.95423454,0.20029433,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.8,0.25,0.0,0.0,1.0,0.0,0.0,2.8222103,1.012053,-1.4421172,-0.5086784,0.023482848,3.4546657,0.81071544,0.8406108,0.0,0.0,1.0,0.0,0.0,2.8222103,1.012053,-1.4421172,-0.5086784,0.023482848,0.25,0.8,0.25,0.0,0.0,1.0,0.0,0.0
0.25,0.8,0.125,0.0,0.0,0.0,0.0,0.0,0.23039135,-0.3516747,2.631174,0.5513729,1.1998541,1.2801548,0.3274271,0.49125224,1.0,0.0,1.0,0.0,1.0,0.23039135,-0.3516747,2.631174,0.5513729,1.1998541,0.25,0.8,0.125,0.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0,-1.5061126,1.1417488,-0.47188917,1.0302982,-0.6302393,4.1115327,0.89201903,0.7392298,1.0,1.0,1.0,1.0,1.0,-1.5061126,1.1417488,-0.47188917,1.0302982,-0.6302393,0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0,-1.0847036,-1.9671667,0.56232476,0.4296287,0.31376132,-0.793052,0.05770079,0.16500738,0.0,0.0,0.0,0.0,0.0,-1.0847036,-1.9671667,0.56232476,0.4296287,0.31376132,0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,2.099775,-1.2343459,-0.35106143,-0.6682171,-0.61073756,0.7154535,0.21677731,0.52355886,0.0,0.0,0.0,0.0,0.0,2.099775,-1.2343459,-0.35106143,-0.6682171,-0.61073756,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,-0.1633026,0.4309922,1.1444752,-0.539842,-1.1716348,1.335829,0.33980328,0.4097503,1.0,0.0,1.0,0.0,1.0,-0.1633026,0.4309922,1.1444752,-0.539842,-1.1716348,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0,-0.24152641,-0.52049804,0.16382444,-0.18704005,-0.21870345,1.6275584,0.40795118,0.4285168,0.0,0.0,0.0,0.0,0.0,-0.24152641,-0.52049804,0.16382444,-0.18704005,-0.21870345,0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0
0.5,0.6,0.25,0.0,0.0,0.0,0.0,0.0,-0.35543746,0.9721334,0.9556022,0.2256833,1.9387776,1.9944619,0.49861547,0.59197026,0.0,0.0,0.0,0.0,0.0,-0.35543746,0.9721334,0.9556022,0.2256833,1.9387776,0.5,0.6,0.25,0.0,0.0,0.0,0.0,0.0
0.5,0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.47012743,-0.11819595,0.798506,0.5679613,-0.15962443,1.7137727,0.42892772,0.45488575,0.0,0.0,0.0,0.0,0.0,0.47012743,-0.11819595,0.798506,0.5679613,-0.15962443,0.5,0.6,0.25,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,-1.4483626,2.8018708,2.169538,-2.5406685,-0.48651955,2.5652242,0.63766044,0.5508686,0.0,0.0,1.0,0.0,0.0,-1.4483626,2.8018708,2.169538,-2.5406685,-0.48651955,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0,-0.78004813,-0.444778,1.0586793,0.12031671,0.9433528,1.9878616,0.49696544,0.5522696,0.0,0.0,1.0,0.0,0.0,-0.78004813,-0.444778,1.0586793,0.12031671,0.9433528,0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.4,0.25,1.0,0.0,0.0,0.0,0.0,1.8721813,-0.95790786,-0.21713945,0.3233167,-0.2920988,2.253914,0.5631396,0.65097547,0.0,0.0,0.0,0.0,0.0,1.8721813,-0.95790786,-0.21713945,0.3233167,-0.2920988,0.25,0.4,0.25,1.0,0.0,0.0,0.0,0.0
0.25,0.8,0.125,1.0,0.0,0.0,0.0,0.0,-0.55552506,-0.58006716,1.8795495,-0.67027986,1.1410928,1.1367289,0.29665637,0.3329592,1.0,0.0,0.0,1.0,0.0,-0.55552506,-0.58006716,1.8795495,-0.67027986,1.1410928,0.25,0.8,0.125,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0,-1.3366145,-1.2000259,-0.07659363,0.7951662,1.9907489,-0.1687537,0.102591716,0.1969436,0.0,0.0,0.0,0.0,0.0,-1.3366145,-1.2000259,-0.07659363,0.7951662,1.9907489,0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.4,0.125,1.0,0.0,0.0,0.0,0.0,0.005894152,2.1384673,1.3975253,-1.7666774,-0.24015892,1.0398737,0.27685294,0.7092429,0.0,0.0,0.0,0.0,0.0,0.005894152,2.1384673,1.3975253,-1.7666774,-0.24015892,0.25,0.4,0.125,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,0.0,1.0,0.0,0.0,1.6148512,-1.8828973,0.22148667,-1.3425124,0.44968846,0.5809889,0.19481666,0.5783092,0.0,0.0,0.0,0.0,0.0,1.6148512,-1.8828973,0.22148667,-1.3425124,0.44968846,0.25,1.0,0.125,1.0,0.0,1.0,0.0,0.0
0.5,0.6,0.25,1.0,0.0,0.0,0.0,0.0,0.08739947,-0.9584469,-0.37392378,0.9156801,0.501148,2.6408308,0.65494126,0.5627525,1.0,1.0,1.0,1.0,1.0,0.08739947,-0.9584469,-0.37392378,0.9156801,0.501148,0.5,0.6,0.25,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0,-1.0095633,0.5928969,-0.56340617,0.21204598,1.3663578,1.6450803,0.4121899,0.30721107,0.0,0.0,0.0,0.0,0.0,-1.0095633,0.5928969,-0.56340617,0.21204598,1.3663578,0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.8,0.125,0.0,0.0,0.0,0.0,0.0,-1.0086715,-1.1645436,0.13831526,-0.30508614,0.6626084,0.008486585,0.12009684,0.15078358,0.0,0.0,0.0,0.0,0.0,-1.0086715,-1.1645436,0.13831526,-0.30508614,0.6626084,0.25,0.8,0.125,0.0,0.0,0.0,0.0,0.0
0.25,1.0,0.875,0.0,0.0,0.0,0.0,0.0,1.9959406,-0.022050254,0.28158122,0.89293164,0.055728693,2.8483186,0.70021427,0.74311924,0.0,0.0,1.0,0.0,0.0,1.9959406,-0.022050254,0.28158122,0.89293164,0.055728693,0.25,1.0,0.875,0.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,0.0,1.0,0.0,0.0,0.0,-1.1769642,0.6642024,-0.5719999,-1.8908367,-0.19607998,2.4773815,0.6171293,0.18109146,0.0,1.0,1.0,1.0,0.0,-1.1769642,0.6642024,-0.5719999,-1.8908367,-0.19607998,0.25,1.0,0.125,0.0,1.0,0.0,0.0,0.0
0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0,-0.9650767,-0.122464165,-0.47422853,1.8262489,-0.88542944,0.9519881,0.25960705,0.34427094,0.0,0.0,0.0,0.0,0.0,-0.9650767,-0.122464165,-0.47422853,1.8262489,-0.88542944,0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.5448492,1.3986918,0.46549138,-1.450488,0.84181064,2.1918,0.5478036,0.53537303,1.0,1.0,1.0,1.0,1.0,0.5448492,1.3986918,0.46549138,-1.450488,0.84181064,0.25,0.6,0.25,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,1.2572225,-0.091083154,-0.41261086,0.08405537,0.40366584,2.2671347,0.5663894,0.7077227,0.0,0.0,1.0,0.0,0.0,1.2572225,-0.091083154,-0.41261086,0.08405537,0.40366584,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0,0.6120898,-0.25388175,1.4559952,0.50585455,1.3194492,2.9619946,0.723521,0.82227004,0.0,0.0,0.0,0.0,0.0,0.6120898,-0.25388175,1.4559952,0.50585455,1.3194492,0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.4,0.125,0.0,0.0,0.0,0.0,0.0,-0.6145005,0.08962203,0.21106888,-0.22242181,-2.4247453,0.6836073,0.21141908,0.22613323,0.0,0.0,0.0,0.0,0.0,-0.6145005,0.08962203,0.21106888,-0.22242181,-2.4247453,0.25,0.4,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,0.63067883,1.442274,-0.5125534,1.449521,0.23526314,1.933965,0.48349723,0.52431947,0.0,0.0,1.0,0.0,0.0,0.63067883,1.442274,-0.5125534,1.449521,0.23526314,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.8,0.125,1.0,0.0,0.0,0.0,0.0,-0.80269694,0.18801223,-1.2289075,-0.51990515,1.8317081,1.4512169,0.3661468,0.39562353,0.0,0.0,0.0,0.0,0.0,-0.80269694,0.18801223,-1.2289075,-0.51990515,1.8317081,0.25,0.8,0.125,1.0,0.0,0.0,0.0,0.0
0.5,0.6,0.125,0.0,0.0,0.0,0.0,0.0,0.4087856,-1.6538796,0.34044164,-0.5611133,1.404061,0.4796202,0.1794056,0.1933901,0.0,0.0,0.0,0.0,0.0,0.4087856,-1.6538796,0.34044164,-0.5611133,1.404061,0.5,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.8,0.125,1.0,0.0,0.0,1.0,0.0,0.1748778,-0.76178664,-1.610669,0.10909,0.28747427,2.5170465,0.6264569,0.576736,0.0,0.0,0.0,0.0,0.0,0.1748778,-0.76178664,-1.610669,0.10909,0.28747427,0.25,0.8,0.125,1.0,0.0,0.0,1.0,0.0
0.25,0.6,0.25,0.0,0.0,0.0,0.0,0.0,-0.8871129,-1.9255247,0.75316256,-0.5543498,0.6791601,-0.08880242,0.11018994,0.13884638,0.0,0.0,0.0,0.0,0.0,-0.8871129,-1.9255247,0.75316256,-0.5543498,0.6791601,0.25,0.6,0.25,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.25,0.0,0.0,0.0,0.0,0.0,-0.63970125,0.365012,-0.3734413,-1.7920043,0.29792413,1.0657215,0.28205752,0.16449659,0.0,0.0,0.0,0.0,0.0,-0.63970125,0.365012,-0.3734413,-1.7920043,0.29792413,0.25,0.6,0.25,0.0,0.0,0.0,0.0,0.0
0.5,0.8,1.0,1.0,1.0,0.0,0.0,0.0,0.5572741,0.42397863,-0.59226775,-0.75984085,0.2734631,3.8391745,0.862851,0.8285203,0.0,0.0,1.0,0.0,0.0,0.5572741,0.42397863,-0.59226775,-0.75984085,0.2734631,0.5,0.8,1.0,1.0,1.0,0.0,0.0,0.0
0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0815407,0.54520166,-1.677616,0.082763776,-0.81894225,1.9808848,0.49522135,0.49838367,0.0,0.0,0.0,0.0,0.0,1.0815407,0.54520166,-1.677616,0.082763776,-0.81894225,0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0
0.5,0.6,0.125,1.0,0.0,0.0,0.0,0.0,0.6106127,-0.09615611,-1.3816751,-1.087711,0.39424762,1.2121923,0.3126396,0.43770143,1.0,1.0,0.0,1.0,1.0,0.6106127,-0.09615611,-1.3816751,-1.087711,0.39424762,0.5,0.6,0.125,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0,-0.16348788,-0.72937745,0.1920477,-0.35347095,0.7573172,1.2752856,0.3263557,0.40926072,0.0,0.0,1.0,0.0,0.0,-0.16348788,-0.72937745,0.1920477,-0.35347095,0.7573172,0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.12293484,1.1896192,-0.0687365,-1.2221023,0.9530554,2.9359846,0.7182879,0.5013194,0.0,0.0,1.0,0.0,0.0,0.12293484,1.1896192,-0.0687365,-1.2221023,0.9530554,0.25,1.0,0.5,0.0,0.0,0.0,0.0,0.0
0.25,0.8,0.25,1.0,0.0,0.0,0.0,0.0,0.78083086,-1.1573985,-2.3160381,0.82224053,0.20487359,1.81252,0.4532668,0.4952981,0.0,0.0,0.0,0.0,0.0,0.78083086,-1.1573985,-2.3160381,0.82224053,0.20487359,0.25,0.8,0.25,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.25,1.0,0.0,0.0,0.0,0.0,-0.40700376,1.0376995,-1.6741115,-0.13605635,-0.13813376,2.0662844,0.5165651,0.61471325,0.0,0.0,1.0,0.0,0.0,-0.40700376,1.0376995,-1.6741115,-0.13605635,-0.13813376,0.25,0.6,0.25,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,-3.1584191,-1.4900335,-0.7153276,0.3628592,-0.35893634,-0.7980408,0.057430137,0.046610728,0.0,0.0,0.0,0.0,0.0,-3.1584191,-1.4900335,-0.7153276,0.3628592,-0.35893634,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,1.0,0.25,1.0,0.0,0.0,0.0,0.0,-1.2221248,-1.1484302,0.5778255,-0.59958285,2.2182083,0.5909121,0.19637796,0.31146967,0.0,0.0,1.0,0.0,0.0,-1.2221248,-1.1484302,0.5778255,-0.59958285,2.2182083,0.25,1.0,0.25,1.0,0.0,0.0,0.0,0.0
0.25,0.4,0.25,0.0,0.0,0.0,0.0,0.0,-0.976348,0.62924016,1.1635098,-1.6221389,0.92007494,1.1984866,0.30970186,0.22361259,1.0,1.0,1.0,1.0,1.0,-0.976348,0.62924016,1.1635098,-1.6221389,0.92007494,0.25,0.4,0.25,0.0,0.0,0.0,0.0,0.0
0.25,0.8,0.25,1.0,0.0,0.0,0.0,0.0,-1.7918829,-0.060557175,-0.0013722387,1.5599276,0.9194764,3.363168,0.7962741,0.5223147,0.0,0.0,0.0,0.0,0.0,-1.7918829,-0.060557175,-0.0013722387,1.5599276,0.9194764,0.25,0.8,0.25,1.0,0.0,0.0,0.0,0.0
